SMILES,SR-MMP,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
C/C=C/C=C/CO,0.0,8.172188208616781,0.1293055555555555,8.172188208616781,0.1293055555555555,0.5128210775284905,98.145,88.06499999999998,98.07316494,40,0,0.061496354152672,-0.3922958172392453,0.3922958172392453,0.061496354152672,1.4285714285714286,2.142857142857143,2.571428571428572,16.249451527577452,10.445842326672746,1.578814371122096,-1.7043900044357736,1.7200954320895274,-1.6616950597898614,5.000045577517222,0.3425156684487353,3.0894120113310404,72.24920506009684,5.535533905932738,4.463721453445009,4.463721453445009,3.414213562373095,2.3018263256703277,2.3018263256703277,1.1365099590236554,1.1365099590236554,0.5450532196678869,0.5450532196678869,0.2505365931879683,0.2505365931879683,-0.56,35.509609925153406,6.44,5.439999999999999,5.439999999999999,43.97898928764008,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.304080427335524,6.923737199690624,0.0,6.606881964512918,5.106527394840706,0.0,0.0,0.0,0.0,6.923737199690624,6.606881964512918,24.304080427335524,0.0,0.0,0.0,0.0,0.0,11.713409359353625,0.0,0.0,6.923737199690624,24.304080427335524,0.0,0.0,20.23,0.0,0.0,0.0,6.606881964512918,0.0,0.0,0.0,12.152040213667762,19.075777413358384,0.0,5.106527394840706,0.0,0.0,0.0,8.172188208616781,0.0,0.0,0.0,7.266249999999999,2.06156179138322,0.0,0.3333333333333333,7,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1.111,31.039799999999985,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21,0.0,13.713236174099269,-0.2245070050900675,13.713236174099269,0.0598639455782312,0.7731015752663737,421.5450000000001,390.29700000000014,421.247775232,164,0,0.2573963191189504,-0.3187337237647021,0.3187337237647021,0.2573963191189504,1.1612903225806452,1.967741935483871,2.774193548387097,16.157163843794535,10.010348910269212,2.3277005214004003,-2.384120973071099,2.3602520302717207,-2.5010112918385974,6.168236946762436,-0.1196498892225913,1.6436108216484506,943.0718287613828,21.794317972067564,18.38100736593695,18.38100736593695,15.117723500579766,11.267167695387492,11.267167695387492,8.180922658972463,8.180922658972463,6.336462764760938,6.336462764760938,4.588780277227486,4.588780277227486,-2.769999999999999,13816005.765749115,21.4616047496142,9.576577856516272,4.47592231691752,183.59313788091063,10.216698334856808,0.0,5.817862777835028,5.907179729351506,5.907179729351506,0.0,19.3888938298446,4.9839785209472085,0.0,0.0,32.40103015923048,56.74138073743618,18.78344080667361,23.482980446976693,9.589074368143644,29.006994785905164,0.0,14.783797982648164,0.0,39.15178009730724,42.940480364419685,48.15849747407974,0.0,10.216698334856808,17.192635327202154,0.0,0.0,65.36378030006202,4.794537184071822,0.0,43.467927943928096,42.59504598238274,0.0,0.0,68.78,0.0,9.589074368143644,0.0,11.814359458703011,35.34268405395969,39.02066886950232,6.4208216229260096,29.295854507848382,18.19910120538483,33.94806098603574,0.0,0.0,0.0,37.30851016969853,2.9015593961413764,1.613261942632885,0.1907238202647661,11.155039904863589,5.0674605202631,8.596777579469089,0.0,0.4583333333333333,31,1,7,0,2,2,1,1,2,5,1,7,6,0,1,1,4,3.508300000000002,122.77820000000008,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,4,1,0,0,1,1,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CC1(C)Oc2ccc(C#N)cc2[C@@H](N2CCCC2=O)[C@@H]1O,0.0,12.103381440539176,-0.8324140211640214,12.103381440539176,0.0463525132275133,0.853308923265804,286.331,268.18699999999995,286.131742436,110,0,0.2227444071107774,-0.4846918156639392,0.4846918156639392,0.2227444071107774,1.4761904761904765,2.238095238095238,2.857142857142857,16.518329100925833,9.848089749408173,2.469780556906498,-2.4490231440213197,2.438393467875208,-2.5341032644315766,5.786478020642417,-0.1392944480353932,2.1241188780309974,632.8995265603935,15.198306133819765,12.166209056935374,12.166209056935374,9.93668883513146,7.144482441535732,7.144482441535732,6.150281299971159,6.150281299971159,4.28767275031427,4.28767275031427,3.137609522629358,3.137609522629358,-2.06,69963.20732959535,13.901814763425588,4.744626837115119,2.159817675910868,123.29087638982334,14.743300079491233,17.4545290320159,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,5.261891554738487,0.0,0.0,38.46739722769209,18.52902952053558,17.67451363363723,14.637927532712576,5.907179729351506,5.261891554738487,4.899909730850478,0.0,44.43597567311322,6.544756405912575,29.32600418877882,11.81873314607618,4.736862953800049,0.0,5.749511833283905,0.0,34.16339045968725,4.794537184071822,11.33111286753076,43.857861457775215,18.19910120538483,0.0,0.0,73.56,17.746858027879952,9.901064578912528,0.0,5.907179729351506,24.278541353819485,11.984273114623004,0.0,23.09901093623531,13.847474399381248,6.069221312792274,9.998754508538536,5.858720710506425,0.0,13.820568231922396,19.760954309964728,0.4364303429705218,0.6796858465608471,6.789971891534391,0.4814677815570671,4.255534218316956,0.0,0.5,21,1,5,0,2,2,1,0,1,4,1,5,1,0,1,1,3,1.7536799999999997,75.55880000000003,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(O)CCCCCCC(=O)O,0.0,10.046109352691694,-0.7840420550936422,10.046109352691694,0.1875708616780045,0.573293247532992,174.196,160.08399999999995,174.089208928,70,0,0.3028395565382985,-0.4812303897852094,0.4812303897852094,0.3028395565382985,0.75,1.0833333333333333,1.3333333333333333,16.368061556487145,10.116791543838811,1.9795857391526528,-1.9580162537140375,2.043704937486321,-1.9526250422212412,5.664555453864853,-0.137947495136765,3.0073056362946597,135.13685006057713,9.397341225498538,6.9535644590469285,6.9535644590469285,5.625897657686229,4.0625686671503685,4.0625686671503685,2.701690648819801,2.701690648819801,1.5312843335751838,1.5312843335751838,0.906004840899099,0.906004840899099,-1.06,331.50388351071973,10.94,6.637839971391235,8.94,71.20535753308538,10.213054789681411,0.0,0.0,0.0,0.0,11.9386105759037,9.589074368143644,0.0,0.0,0.0,12.84164324585202,12.84164324585202,12.84164324585202,0.0,19.802129157825057,11.9386105759037,0.0,0.0,0.0,38.524929737556064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.15166536558511,9.589074368143644,0.0,38.524929737556064,0.0,0.0,0.0,74.6,11.9386105759037,9.589074368143644,0.0,12.84164324585202,12.84164324585202,12.84164324585202,0.0,0.0,0.0,0.0,10.213054789681411,0.0,0.0,20.092218705383388,16.528238798605862,0.0,-1.5680841101872844,0.0,3.280959939531368,0.0,0.0,0.75,12,2,4,0,0,0,0,0,0,2,2,4,7,0,0,0,0,1.4962000000000002,42.97360000000001,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
CCCN1C=CN(C)C1,0.0,2.305555555555556,1.0633333333333337,2.305555555555556,1.0633333333333337,0.5458432250390606,126.20299999999996,112.091,126.115698448,52,0,0.0890285985908104,-0.3616473267061201,0.3616473267061201,0.0890285985908104,1.4444444444444444,2.2222222222222223,2.6666666666666665,15.319751079139447,10.44734596513058,2.043766756297253,-2.1580577711850277,2.023654721306364,-2.22182409161192,4.874648389163923,0.2969739004618502,2.237335542394821,109.48377837619049,6.69023444431199,6.170448072938811,6.170448072938811,4.325698502695489,3.452734787564675,3.452734787564675,2.5089265620064043,2.5089265620064043,1.4475064292383235,1.4475064292383235,1.0213536694036682,1.0213536694036682,-0.66,147.27981845836288,6.459904076738609,2.7595196959096704,1.627617927829568,56.753136868902445,9.799819461700956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,6.4208216229260096,25.992338168230663,6.668691188899143,0.0,0.0,0.0,9.799819461700956,0.0,13.344558822616634,20.261119577488905,12.399909779640897,0.0,0.0,0.0,0.0,0.0,30.060939039189865,0.0,0.0,13.344558822616634,12.399909779640897,0.0,0.0,6.48,0.0,0.0,0.0,0.0,0.0,6.668691188899143,12.965578028838586,0.0,0.0,36.171138423709664,0.0,0.0,0.0,4.481805555555555,0.0,0.0,0.0,0.0,5.483472222222222,4.445277777777777,2.089444444444444,0.7142857142857143,9,0,2,0,1,1,0,0,0,2,0,2,2,0,0,0,1,1.0725,38.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1ccccc1/N=N/c1ccc(/N=N/c2c(O)ccc3ccccc23)c(C)c1,0.0,10.21941505446778,0.1053279061642922,10.21941505446778,0.1053279061642922,0.3579882549863993,380.45100000000014,360.29100000000017,380.16371126,142,0,0.1432551728529386,-0.5055931440729051,0.5055931440729051,0.1432551728529386,0.6206896551724138,1.3448275862068966,2.1724137931034484,16.256219798643922,10.090689532131144,2.0634717275089303,-2.043667706488801,2.363285511505299,-1.763999278035072,5.946879369989828,0.4769329602970749,1.6113552576802552,1244.8199327647787,20.216967702877945,16.24162147696493,16.24162147696493,14.11419354072963,9.321452001364692,9.321452001364692,6.81170718649271,6.81170718649271,4.70606213656393,4.70606213656393,3.0538491820240417,3.0538491820240417,-3.859999999999999,5055636.174191143,18.50084730171864,8.022491002467943,4.036974405449676,168.6449297333276,5.106527394840706,11.436898107967467,0.0,0.0,0.0,0.0,0.0,0.0,15.342750376888194,5.114250125629398,48.53093654769288,60.69243693954808,5.386224214464796,17.062158824050687,5.106527394840706,33.52199352766384,0.0,0.0,20.45700050251759,13.847474399381248,0.0,89.98967487339495,5.749511833283905,0.0,22.74954509873425,5.749511833283905,0.0,5.106527394840706,0.0,13.847474399381248,11.126902983393991,99.31977239251856,0.0,10.772448428929591,69.67,0.0,5.106527394840706,0.0,5.749511833283905,11.374772549367124,33.27412396169071,0.0,6.06636706846161,86.64387922092058,20.45700050251759,0.0,0.0,0.0,0.0,29.404321636307497,4.77689759253411,0.1053279061642922,24.75920201838929,0.0,3.954250846604812,0.0,0.0833333333333333,29,1,5,0,0,0,4,0,4,5,1,5,4,0,0,0,4,7.993040000000006,116.32280000000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1ncsc1CCCl,0.0,5.5438271604938265,0.6974537037037039,5.5438271604938265,0.6974537037037039,0.6066937916541333,161.65699999999998,153.593,161.006597936,50,0,0.079706208925984,-0.2497475018241253,0.2497475018241253,0.079706208925984,1.7777777777777777,2.555555555555556,3.0,35.49566299045875,10.321413242532984,1.972277848170914,-1.8891443627731617,2.120289744064451,-1.832656773968164,7.09289616547732,1.1202419793592442,2.6886750370858383,184.93847023217103,6.69023444431199,5.2249901905357685,6.797415717481949,4.342535255101096,2.7924467256302856,4.2066220207100296,1.7999285987498754,3.117213122659255,1.1664097678253775,2.350263695253698,0.6519517691788448,1.7342198406871554,-0.08,152.77534093705418,7.032107623318386,3.180475787948315,1.6628135992868716,63.68950694092647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,22.93772576816725,0.0,13.344558822616634,10.75715063867164,11.20446726846584,0.0,22.93772576816725,0.0,4.9839785209472085,0.0,13.344558822616634,5.880003444970339,16.08161446216714,0.0,0.0,0.0,0.0,22.93772576816725,10.863981965917548,6.4208216229260096,6.923737199690624,10.57107518854976,5.51053927361738,0.0,0.0,12.89,0.0,0.0,0.0,0.0,5.880003444970339,12.114749617774471,4.877147193701299,11.336785877934735,12.434276473308003,4.9839785209472085,11.600939890232516,0.0,7.222391975308641,5.405293209876543,0.0,2.9839506172839507,0.6974537037037039,0.0,0.9564043209876544,2.012283950617284,0.0,0.5,9,0,1,0,0,0,0,1,1,2,0,3,2,0,0,0,1,2.23282,41.27500000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Clc1cccc(Cl)c1N=C1NCCN1,0.0,5.96086608717561,0.5560185185185185,5.96086608717561,0.5560185185185185,0.7751501329110596,230.098,221.026,229.017352648,74,0,0.1962275585141819,-0.3543208087645269,0.3543208087645269,0.1962275585141819,1.0714285714285714,1.6428571428571428,2.2142857142857144,35.49683507571886,10.303221547201709,2.0846578112800462,-2.024556147965815,2.319572926886716,-2.226383092144385,6.3841297909779176,0.9417692568556584,2.3553009492383303,348.0698580865507,9.966255326250886,7.349406911460385,8.861264803497294,6.770856947829096,4.276301785552026,5.032230731570481,2.884229069366849,3.698629322848062,1.871045846017465,2.4810352488072662,1.2109952531362758,1.692955360074928,-0.93,2573.3051524688717,9.6183800411083,4.067252415616685,1.93755652612024,92.12197761599712,10.633577208012662,5.687386274683562,5.959554568743835,0.0,0.0,0.0,0.0,4.992404732635669,0.0,0.0,29.268246848926644,12.13273413692322,13.08951281182515,10.045266627482652,0.0,34.84882062389243,0.0,10.633577208012662,4.992404732635669,0.0,13.08951281182515,28.24436783286748,0.0,10.633577208012662,5.687386274683562,0.0,23.20187978046503,19.049067380568985,0.0,0.0,0.0,23.1915059380205,10.045266627482652,0.0,36.42,0.0,0.0,0.0,0.0,15.732652902166215,19.049067380568985,0.0,18.19910120538483,0.0,15.62598194064833,23.20187978046503,0.0,11.92173217435122,4.287685185185185,7.274266187956663,0.6043827160493831,0.7222222222222223,5.326804768203577,0.0,1.7517956349206347,0.0,0.2222222222222222,14,2,3,0,1,1,1,0,1,1,2,5,1,0,1,1,2,2.1737000000000006,59.56240000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1CCCC(C)N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0.0,12.36298185941043,-3.9696847180230113,12.36298185941043,0.0011494289073648,0.8745522578533761,345.8520000000001,325.69200000000006,345.09139018,122,0,0.2651339749848366,-0.2842709426676744,0.2842709426676744,0.2651339749848366,1.318181818181818,1.9090909090909087,2.4545454545454546,35.49569361714608,9.996386364490176,2.265215857339917,-2.3825995981861667,2.229563629724758,-2.5363047978724325,7.888841955595006,0.0369395057060841,2.2299239662460564,667.9106772656903,16.491199352633217,12.543593189062037,14.116018716008218,10.197395868397557,7.115501688961191,9.03978563989198,5.667354395238465,7.604399464283072,3.924094943878024,5.316551657067716,2.686097002509216,3.757337212322184,-1.15,55734.1687431851,17.207754399928785,6.536006454318208,3.782083770853373,135.19039567154022,0.0,4.895483475517775,0.0,10.023291153407584,5.907179729351506,0.0,10.220328581182208,18.56568324589141,0.0,0.0,18.021761513158523,44.888218850618095,17.647133149992918,5.022633313741326,13.212334168400758,27.53141077299161,0.0,10.434703921064916,5.138973737607942,50.089104401972975,0.0,28.785186010823157,0.0,10.564765134718328,0.0,0.0,11.600939890232516,31.417570895930893,10.023291153407584,0.0,43.467927943928096,23.094584680902607,5.022633313741326,0.0,92.5,10.023291153407584,13.212334168400758,0.0,33.472429668603525,0.0,19.26246486877803,18.19910120538483,0.0,18.85638692333578,5.425791397110385,16.73991362784046,22.947704988280385,5.822469068418442,12.11442423574368,7.0132611507259774,3.055333049886621,-0.3729938271604938,4.506852945396265,3.145385164345301,4.098359053497942,-3.9696847180230113,0.5,22,3,6,0,1,1,1,0,1,4,2,8,3,0,1,1,2,1.8951,84.90540000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Nc1ccc2ccccc2c1S(=O)(=O)O,0.0,11.143244520030231,-4.285092592592592,11.143244520030231,0.0520370370370375,0.5688803218109532,223.253,214.18099999999995,223.030314148,78,0,0.2966996563598646,-0.3975801033770344,0.3975801033770344,0.2966996563598646,1.0666666666666669,1.7333333333333334,2.4,32.23978366388358,10.110576092136162,2.1662840566621915,-2.0590146484735383,2.274766365089888,-2.033117623215533,7.858320480195826,0.4844010847565959,2.9910434101807177,619.6001475530923,11.05204176387779,7.713410351218928,8.529906932146654,6.99901856563989,4.246740670707719,5.686803999508359,3.1801160683042804,4.538497038424458,2.168008411534796,3.139531393912425,1.5477557202857024,2.377455511366744,-1.59,2322.386002101095,9.945906661317874,3.2170614552015397,1.6662139764431445,87.0815943582855,5.733667477162185,4.895483475517775,0.0,0.0,10.118126859033554,0.0,4.552749873690364,0.0,8.417796984328938,0.0,30.33183534230805,11.452591282926406,5.386224214464796,5.687386274683562,12.9705468580193,26.577961562646703,0.0,0.0,0.0,4.895483475517775,5.733667477162185,36.39820241076966,0.0,5.733667477162185,5.687386274683562,0.0,0.0,12.9705468580193,10.118126859033554,0.0,0.0,41.29368588628744,0.0,10.772448428929591,80.39,10.118126859033554,8.417796984328938,0.0,10.582869750201336,5.386224214464796,5.386224214464796,6.06636706846161,30.33183534230805,0.0,0.0,10.286417350852547,31.346547619047616,0.0,-0.2216666666666664,1.1521527777777782,5.585654289493576,0.0,10.00573790627362,0.0,0.0,-4.285092592592592,0.0,15,3,4,0,0,0,2,0,2,3,2,5,1,0,0,0,2,1.6687,58.17500000000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=[N+]([O-])c1ccc(Cl)cc1,0.0,10.074697656840511,-0.4619753086419753,10.074697656840511,0.0596296296296301,0.4636021031419894,157.55599999999998,153.524,156.993056048,52,0,0.2690274269930105,-0.2583096269394141,0.2690274269930105,0.2583096269394141,1.3,1.8,2.2,35.49569083440166,10.315524311720976,2.008247122283903,-1.8818525938690915,2.140819530584129,-1.8488319833692888,6.30125464847925,-0.3844369741515199,3.003400684579818,244.4296583765568,7.560477932315068,4.951075726195415,5.70700467221387,4.698377302757663,2.599104610970622,2.977069083979849,1.7335265650682026,2.169962345540187,1.0374447129740378,1.2894210283135228,0.5628070028158878,0.6887951604856302,-1.09,180.91251467537336,7.022233445566778,2.6626191750189108,1.4481065722834785,62.38764506887844,0.0,0.0,0.0,0.0,5.687386274683562,0.0,10.114318268765572,0.0,0.0,0.0,11.600939890232516,12.13273413692322,17.155367450664546,4.923311048817671,4.923311048817671,17.28832616491608,0.0,0.0,0.0,0.0,0.0,39.40241985635334,0.0,0.0,5.687386274683562,0.0,11.600939890232516,4.923311048817671,0.0,10.114318268765572,0.0,24.26546827384644,5.022633313741326,0.0,43.14,4.923311048817671,10.114318268765572,0.0,5.687386274683562,5.022633313741326,0.0,24.26546827384644,0.0,0.0,0.0,11.600939890232516,0.0,5.493752834467119,9.612722348198538,10.5798828420257,0.0596296296296301,0.0,5.698456790123457,0.0,0.0,0.0,0.0,10,0,3,0,0,0,1,0,1,2,0,4,1,0,0,0,1,2.2482,38.106400000000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCOC(O)CC,0.0,8.86232709750567,-0.5448611111111117,8.86232709750567,0.5448611111111117,0.4538150607267762,132.20299999999995,116.07499999999996,132.115029752,56,0,0.1537612956984495,-0.3680107401794709,0.3680107401794709,0.1537612956984495,1.4444444444444444,2.111111111111111,2.555555555555556,16.60103146191454,10.351088272284375,1.962028360928633,-2.069231942034682,1.9451013020959624,-2.1004070062207405,4.353310695985691,-0.1005209722792122,2.8766225950797444,54.87784055857758,7.112884175122364,6.2612392798996375,6.2612392798996375,4.308060412490447,3.605038137574448,3.605038137574448,2.087242600796403,2.087242600796403,1.157369670037911,1.157369670037911,0.481559991831304,0.481559991831304,-0.08,94.26737928973324,8.92,6.046262626262625,5.796374085335294,56.83668269591208,9.843390348640757,0.0,6.290026729335213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.268296022307258,12.84164324585202,6.606881964512918,0.0,9.843390348640757,0.0,0.0,0.0,0.0,39.39996599749449,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,18.003436088688836,4.736862953800049,0.0,33.10993926815928,0.0,0.0,0.0,29.46,6.290026729335213,0.0,0.0,0.0,13.027703587438928,12.84164324585202,0.0,0.0,6.923737199690624,6.923737199690624,9.843390348640757,4.9870833333333335,0.0,0.0,8.86232709750567,0.0,0.0,0.0,2.299591836734693,4.684331065759637,0.0,1.0,9,1,2,0,0,0,0,0,0,2,1,2,5,0,0,0,0,1.5315,37.1578,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
